id1,id2,pair_id,true_class,predicted_class,score_S,correct_prediction
CHEBI_37719,CHEBI_37728,CHEBI_37719_CHEBI_37728,enantiomer,enantiomer,100.0,1
CHEBI_153974,CHEBI_150524,CHEBI_150524_CHEBI_153974,enantiomer,enantiomer,100.0,1
CHEBI_227,CHEBI_232,CHEBI_227_CHEBI_232,enantiomer,enantiomer,100.0,1
CHEBI_166971,CHEBI_166970,CHEBI_166970_CHEBI_166971,enantiomer,enantiomer,100.0,1
CHEBI_33094,CHEBI_16320,CHEBI_16320_CHEBI_33094,enantiomer,enantiomer,100.0,1
CHEBI_48297,CHEBI_48298,CHEBI_48297_CHEBI_48298,enantiomer,enantiomer,100.0,1
CHEBI_32450,CHEBI_32443,CHEBI_32443_CHEBI_32450,enantiomer,enantiomer,100.0,1
CHEBI_4464,CHEBI_52013,CHEBI_4464_CHEBI_52013,enantiomer,enantiomer,100.0,1
CHEBI_44715,CHEBI_44808,CHEBI_44715_CHEBI_44808,enantiomer,enantiomer,100.0,1
CHEBI_86045,CHEBI_57589,CHEBI_57589_CHEBI_86045,enantiomer,enantiomer,100.0,1
CHEBI_17191,CHEBI_27730,CHEBI_17191_CHEBI_27730,enantiomer,enantiomer,100.0,1
CHEBI_67226,CHEBI_67224,CHEBI_67224_CHEBI_67226,enantiomer,enantiomer,100.0,1
CHEBI_16734,CHEBI_74640,CHEBI_16734_CHEBI_74640,enantiomer,enantiomer,100.0,1
CHEBI_38690,CHEBI_18664,CHEBI_18664_CHEBI_38690,enantiomer,enantiomer,100.0,1
CHEBI_83636,CHEBI_83633,CHEBI_83633_CHEBI_83636,enantiomer,enantiomer,100.0,1
CHEBI_50026,CHEBI_28359,CHEBI_28359_CHEBI_50026,enantiomer,enantiomer,100.0,1
CHEBI_75384,CHEBI_75383,CHEBI_75383_CHEBI_75384,enantiomer,enantiomer,100.0,1
CHEBI_142853,CHEBI_142852,CHEBI_142852_CHEBI_142853,enantiomer,enantiomer,100.0,1
CHEBI_40656,CHEBI_37740,CHEBI_37740_CHEBI_40656,enantiomer,enantiomer,100.0,1
CHEBI_30897,CHEBI_15563,CHEBI_15563_CHEBI_30897,enantiomer,enantiomer,100.0,1
CHEBI_78389,CHEBI_78388,CHEBI_78388_CHEBI_78389,enantiomer,enantiomer,100.0,1
CHEBI_37695,CHEBI_37701,CHEBI_37695_CHEBI_37701,enantiomer,enantiomer,100.0,1
CHEBI_136530,CHEBI_136529,CHEBI_136529_CHEBI_136530,enantiomer,enantiomer,100.0,1
CHEBI_127106,CHEBI_127151,CHEBI_127106_CHEBI_127151,enantiomer,enantiomer,100.0,1
CHEBI_232459,CHEBI_232353,CHEBI_232353_CHEBI_232459,enantiomer,enantiomer,100.0,1
CHEBI_48351,CHEBI_48352,CHEBI_48351_CHEBI_48352,enantiomer,enantiomer,100.0,1
CHEBI_59290,CHEBI_59289,CHEBI_59289_CHEBI_59290,enantiomer,enantiomer,100.0,1
CHEBI_9398,CHEBI_142548,CHEBI_142548_CHEBI_9398,enantiomer,enantiomer,100.0,1
CHEBI_77045,CHEBI_77044,CHEBI_77044_CHEBI_77045,enantiomer,enantiomer,100.0,1
CHEBI_15600,CHEBI_33992,CHEBI_15600_CHEBI_33992,enantiomer,enantiomer,100.0,1
CHEBI_63598,CHEBI_46577,CHEBI_46577_CHEBI_63598,enantiomer,enantiomer,100.0,1
CHEBI_143083,CHEBI_29737,CHEBI_143083_CHEBI_29737,enantiomer,enantiomer,100.0,1
CHEBI_192378,CHEBI_49336,CHEBI_192378_CHEBI_49336,enantiomer,enantiomer,100.0,1
CHEBI_83831,CHEBI_83830,CHEBI_83830_CHEBI_83831,enantiomer,enantiomer,100.0,1
CHEBI_75468,CHEBI_75558,CHEBI_75468_CHEBI_75558,enantiomer,enantiomer,100.0,1
CHEBI_16292,CHEBI_17100,CHEBI_16292_CHEBI_17100,enantiomer,enantiomer,100.0,1
CHEBI_190007,CHEBI_190006,CHEBI_190006_CHEBI_190007,enantiomer,enantiomer,100.0,1
CHEBI_84006,CHEBI_84007,CHEBI_84006_CHEBI_84007,enantiomer,enantiomer,100.0,1
CHEBI_131520,CHEBI_131517,CHEBI_131517_CHEBI_131520,enantiomer,enantiomer,100.0,1
CHEBI_44964,CHEBI_43422,CHEBI_43422_CHEBI_44964,enantiomer,enantiomer,100.0,1
CHEBI_60778,CHEBI_60779,CHEBI_60778_CHEBI_60779,enantiomer,enantiomer,100.0,1
CHEBI_59329,CHEBI_59328,CHEBI_59328_CHEBI_59329,enantiomer,enantiomer,100.0,1
CHEBI_75542,CHEBI_64757,CHEBI_64757_CHEBI_75542,enantiomer,enantiomer,100.0,1
CHEBI_64774,CHEBI_64773,CHEBI_64773_CHEBI_64774,enantiomer,enantiomer,100.0,1
CHEBI_134199,CHEBI_134198,CHEBI_134198_CHEBI_134199,enantiomer,enantiomer,100.0,1
CHEBI_145414,CHEBI_145413,CHEBI_145413_CHEBI_145414,enantiomer,enantiomer,100.0,1
CHEBI_18743,CHEBI_18657,CHEBI_18657_CHEBI_18743,enantiomer,enantiomer,100.0,1
CHEBI_49008,CHEBI_49009,CHEBI_49008_CHEBI_49009,enantiomer,enantiomer,100.0,1
CHEBI_47808,CHEBI_47809,CHEBI_47808_CHEBI_47809,enantiomer,enantiomer,100.0,1
CHEBI_138594,CHEBI_138593,CHEBI_138593_CHEBI_138594,enantiomer,enantiomer,100.0,1
CHEBI_146290,CHEBI_77913,CHEBI_146290_CHEBI_77913,enantiomer,enantiomer,100.0,1
CHEBI_50470,CHEBI_44632,CHEBI_44632_CHEBI_50470,enantiomer,enantiomer,100.0,1
CHEBI_15382,CHEBI_15383,CHEBI_15382_CHEBI_15383,enantiomer,enantiomer,100.0,1
CHEBI_76132,CHEBI_76131,CHEBI_76131_CHEBI_76132,enantiomer,enantiomer,100.0,1
CHEBI_17459,CHEBI_18202,CHEBI_17459_CHEBI_18202,enantiomer,enantiomer,100.0,1
CHEBI_39312,CHEBI_39310,CHEBI_39310_CHEBI_39312,enantiomer,enantiomer,100.0,1
CHEBI_86359,CHEBI_33198,CHEBI_33198_CHEBI_86359,enantiomer,enantiomer,100.0,1
CHEBI_83673,CHEBI_83674,CHEBI_83673_CHEBI_83674,enantiomer,enantiomer,100.0,1
CHEBI_18333,CHEBI_18403,CHEBI_18333_CHEBI_18403,enantiomer,enantiomer,100.0,1
CHEBI_53771,CHEBI_53772,CHEBI_53771_CHEBI_53772,enantiomer,enantiomer,100.0,1
CHEBI_138739,CHEBI_138740,CHEBI_138739_CHEBI_138740,enantiomer,enantiomer,100.0,1
CHEBI_34146,CHEBI_34144,CHEBI_34144_CHEBI_34146,enantiomer,enantiomer,100.0,1
CHEBI_15394,CHEBI_15393,CHEBI_15393_CHEBI_15394,enantiomer,enantiomer,100.0,1
CHEBI_15412,CHEBI_28785,CHEBI_15412_CHEBI_28785,enantiomer,enantiomer,100.0,1
CHEBI_144637,CHEBI_18240,CHEBI_144637_CHEBI_18240,enantiomer,enantiomer,100.0,1
CHEBI_228255,CHEBI_35146,CHEBI_228255_CHEBI_35146,enantiomer,enantiomer,100.0,1
CHEBI_16259,CHEBI_28203,CHEBI_16259_CHEBI_28203,enantiomer,enantiomer,100.0,1
CHEBI_59804,CHEBI_59805,CHEBI_59804_CHEBI_59805,enantiomer,enantiomer,100.0,1
CHEBI_34486,CHEBI_34484,CHEBI_34484_CHEBI_34486,enantiomer,enantiomer,100.0,1
CHEBI_75854,CHEBI_77127,CHEBI_75854_CHEBI_77127,enantiomer,enantiomer,100.0,1
CHEBI_75503,CHEBI_75526,CHEBI_75503_CHEBI_75526,enantiomer,enantiomer,100.0,1
CHEBI_28479,CHEBI_17895,CHEBI_17895_CHEBI_28479,enantiomer,enantiomer,87.0,1
CHEBI_76146,CHEBI_76145,CHEBI_76145_CHEBI_76146,enantiomer,enantiomer,100.0,1
CHEBI_145026,CHEBI_27605,CHEBI_145026_CHEBI_27605,enantiomer,enantiomer,100.0,1
CHEBI_169979,CHEBI_15406,CHEBI_15406_CHEBI_169979,enantiomer,enantiomer,100.0,1
CHEBI_177081,CHEBI_177089,CHEBI_177081_CHEBI_177089,enantiomer,enantiomer,100.0,1
CHEBI_192823,CHEBI_192821,CHEBI_192821_CHEBI_192823,enantiomer,enantiomer,100.0,1
CHEBI_74959,CHEBI_37788,CHEBI_37788_CHEBI_74959,enantiomer,enantiomer,100.0,1
CHEBI_21557,CHEBI_85210,CHEBI_21557_CHEBI_85210,enantiomer,enantiomer,100.0,1
CHEBI_37094,CHEBI_37095,CHEBI_37094_CHEBI_37095,enantiomer,enantiomer,100.0,1
CHEBI_71048,CHEBI_79200,CHEBI_71048_CHEBI_79200,enantiomer,enantiomer,100.0,1
CHEBI_48969,CHEBI_48968,CHEBI_48968_CHEBI_48969,enantiomer,enantiomer,100.0,1
CHEBI_20899,CHEBI_43433,CHEBI_20899_CHEBI_43433,enantiomer,enantiomer,100.0,1
CHEBI_49207,CHEBI_49204,CHEBI_49204_CHEBI_49207,enantiomer,enantiomer,100.0,1
CHEBI_75592,CHEBI_40009,CHEBI_40009_CHEBI_75592,enantiomer,enantiomer,100.0,1
CHEBI_50032,CHEBI_50033,CHEBI_50032_CHEBI_50033,enantiomer,enantiomer,100.0,1
CHEBI_149,CHEBI_50235,CHEBI_149_CHEBI_50235,enantiomer,enantiomer,100.0,1
CHEBI_18155,CHEBI_49181,CHEBI_18155_CHEBI_49181,enantiomer,enantiomer,100.0,1
CHEBI_49220,CHEBI_49221,CHEBI_49220_CHEBI_49221,enantiomer,enantiomer,100.0,1
CHEBI_194428,CHEBI_67849,CHEBI_194428_CHEBI_67849,enantiomer,enantiomer,100.0,1
CHEBI_91180,CHEBI_57633,CHEBI_57633_CHEBI_91180,enantiomer,enantiomer,100.0,1
CHEBI_64063,CHEBI_64062,CHEBI_64062_CHEBI_64063,enantiomer,enantiomer,100.0,1
CHEBI_136737,CHEBI_136738,CHEBI_136737_CHEBI_136738,enantiomer,enantiomer,100.0,1
CHEBI_37874,CHEBI_37873,CHEBI_37873_CHEBI_37874,enantiomer,enantiomer,100.0,1
CHEBI_144571,CHEBI_42600,CHEBI_144571_CHEBI_42600,enantiomer,enantiomer,100.0,1
CHEBI_48092,CHEBI_48093,CHEBI_48092_CHEBI_48093,enantiomer,enantiomer,100.0,1
CHEBI_78392,CHEBI_78391,CHEBI_78391_CHEBI_78392,enantiomer,enantiomer,100.0,1
CHEBI_37544,CHEBI_37543,CHEBI_37543_CHEBI_37544,enantiomer,enantiomer,100.0,1
CHEBI_77790,CHEBI_77792,CHEBI_77790_CHEBI_77792,enantiomer,enantiomer,100.0,1
CHEBI_137939,CHEBI_137938,CHEBI_137938_CHEBI_137939,enantiomer,enantiomer,100.0,1
CHEBI_30655,CHEBI_30657,CHEBI_30655_CHEBI_30657,enantiomer,enantiomer,100.0,1
CHEBI_42112,CHEBI_17013,CHEBI_17013_CHEBI_42112,enantiomer,enantiomer,100.0,1
CHEBI_77501,CHEBI_77502,CHEBI_77501_CHEBI_77502,enantiomer,enantiomer,100.0,1
CHEBI_41917,CHEBI_49069,CHEBI_41917_CHEBI_49069,enantiomer,enantiomer,100.0,1
CHEBI_75546,CHEBI_75466,CHEBI_75466_CHEBI_75546,enantiomer,enantiomer,100.0,1
CHEBI_59467,CHEBI_59468,CHEBI_59467_CHEBI_59468,enantiomer,enantiomer,100.0,1
CHEBI_48453,CHEBI_48450,CHEBI_48450_CHEBI_48453,enantiomer,enantiomer,100.0,1
CHEBI_77852,CHEBI_77895,CHEBI_77852_CHEBI_77895,enantiomer,enantiomer,100.0,1
CHEBI_46962,CHEBI_45719,CHEBI_45719_CHEBI_46962,enantiomer,enantiomer,100.0,1
CHEBI_39255,CHEBI_39256,CHEBI_39255_CHEBI_39256,enantiomer,enantiomer,100.0,1
CHEBI_6268,CHEBI_134538,CHEBI_134538_CHEBI_6268,enantiomer,enantiomer,100.0,1
CHEBI_144575,CHEBI_144576,CHEBI_144575_CHEBI_144576,enantiomer,enantiomer,100.0,1
CHEBI_15388,CHEBI_15389,CHEBI_15388_CHEBI_15389,enantiomer,enantiomer,100.0,1
CHEBI_75463,CHEBI_75533,CHEBI_75463_CHEBI_75533,enantiomer,enantiomer,100.0,1
CHEBI_147374,CHEBI_147373,CHEBI_147373_CHEBI_147374,enantiomer,enantiomer,100.0,1
CHEBI_15677,CHEBI_15678,CHEBI_15677_CHEBI_15678,enantiomer,enantiomer,100.0,1
CHEBI_32841,CHEBI_32837,CHEBI_32837_CHEBI_32841,enantiomer,enantiomer,100.0,1
CHEBI_228221,CHEBI_39685,CHEBI_228221_CHEBI_39685,enantiomer,enantiomer,100.0,1
CHEBI_16004,CHEBI_16651,CHEBI_16004_CHEBI_16651,enantiomer,enantiomer,100.0,1
CHEBI_65004,CHEBI_67247,CHEBI_65004_CHEBI_67247,enantiomer,enantiomer,100.0,1
CHEBI_32827,CHEBI_32820,CHEBI_32820_CHEBI_32827,enantiomer,enantiomer,100.0,1
CHEBI_82980,CHEBI_82981,CHEBI_82980_CHEBI_82981,enantiomer,enantiomer,100.0,1
CHEBI_147437,CHEBI_147436,CHEBI_147436_CHEBI_147437,enantiomer,enantiomer,100.0,1
CHEBI_144540,CHEBI_144541,CHEBI_144540_CHEBI_144541,enantiomer,enantiomer,100.0,1
CHEBI_59261,CHEBI_59260,CHEBI_59260_CHEBI_59261,enantiomer,enantiomer,100.0,1
CHEBI_176527,CHEBI_60997,CHEBI_176527_CHEBI_60997,enantiomer,enantiomer,100.0,1
CHEBI_38249,CHEBI_50245,CHEBI_38249_CHEBI_50245,enantiomer,enantiomer,100.0,1
CHEBI_136655,CHEBI_90850,CHEBI_136655_CHEBI_90850,enantiomer,enantiomer,100.0,1
CHEBI_137154,CHEBI_137183,CHEBI_137154_CHEBI_137183,enantiomer,enantiomer,100.0,1
CHEBI_131800,CHEBI_131796,CHEBI_131796_CHEBI_131800,enantiomer,enantiomer,100.0,1
CHEBI_16633,CHEBI_30001,CHEBI_16633_CHEBI_30001,enantiomer,enantiomer,100.0,1
CHEBI_83780,CHEBI_83781,CHEBI_83780_CHEBI_83781,enantiomer,enantiomer,100.0,1
CHEBI_51384,CHEBI_29073,CHEBI_29073_CHEBI_51384,enantiomer,enantiomer,100.0,1
CHEBI_139081,CHEBI_139080,CHEBI_139080_CHEBI_139081,enantiomer,enantiomer,100.0,1
CHEBI_32445,CHEBI_32451,CHEBI_32445_CHEBI_32451,enantiomer,enantiomer,100.0,1
CHEBI_39105,CHEBI_39104,CHEBI_39104_CHEBI_39105,enantiomer,enantiomer,100.0,1
CHEBI_60389,CHEBI_58336,CHEBI_58336_CHEBI_60389,enantiomer,enantiomer,100.0,1
CHEBI_138329,CHEBI_58038,CHEBI_138329_CHEBI_58038,enantiomer,enantiomer,100.0,1
CHEBI_156574,CHEBI_156573,CHEBI_156573_CHEBI_156574,enantiomer,enantiomer,100.0,1
CHEBI_29052,CHEBI_48932,CHEBI_29052_CHEBI_48932,enantiomer,enantiomer,100.0,1
CHEBI_82791,CHEBI_60607,CHEBI_60607_CHEBI_82791,enantiomer,enantiomer,100.0,1
CHEBI_78693,CHEBI_78694,CHEBI_78693_CHEBI_78694,enantiomer,enantiomer,100.0,1
CHEBI_87740,CHEBI_87739,CHEBI_87739_CHEBI_87740,enantiomer,enantiomer,100.0,1
CHEBI_17656,CHEBI_32800,CHEBI_17656_CHEBI_32800,enantiomer,enantiomer,100.0,1
CHEBI_6432,CHEBI_77282,CHEBI_6432_CHEBI_77282,enantiomer,enantiomer,100.0,1
CHEBI_90109,CHEBI_88099,CHEBI_88099_CHEBI_90109,enantiomer,enantiomer,100.0,1
CHEBI_222169,CHEBI_221278,CHEBI_221278_CHEBI_222169,enantiomer,enantiomer,100.0,1
CHEBI_50944,CHEBI_50945,CHEBI_50944_CHEBI_50945,enantiomer,enantiomer,100.0,1
CHEBI_176632,CHEBI_176631,CHEBI_176631_CHEBI_176632,enantiomer,enantiomer,100.0,1
CHEBI_15603,CHEBI_28225,CHEBI_15603_CHEBI_28225,enantiomer,enantiomer,100.0,1
CHEBI_77650,CHEBI_77651,CHEBI_77650_CHEBI_77651,enantiomer,enantiomer,100.0,1
CHEBI_30913,CHEBI_41582,CHEBI_30913_CHEBI_41582,enantiomer,enantiomer,100.0,1
CHEBI_136835,CHEBI_136836,CHEBI_136835_CHEBI_136836,enantiomer,enantiomer,100.0,1
CHEBI_39466,CHEBI_9599,CHEBI_39466_CHEBI_9599,enantiomer,enantiomer,100.0,1
CHEBI_38972,CHEBI_38973,CHEBI_38972_CHEBI_38973,enantiomer,enantiomer,100.0,1
CHEBI_83406,CHEBI_84982,CHEBI_83406_CHEBI_84982,enantiomer,enantiomer,100.0,1
CHEBI_4075,CHEBI_136675,CHEBI_136675_CHEBI_4075,enantiomer,enantiomer,100.0,1
CHEBI_75576,CHEBI_75575,CHEBI_75575_CHEBI_75576,enantiomer,enantiomer,100.0,1
CHEBI_10965,CHEBI_16845,CHEBI_10965_CHEBI_16845,enantiomer,enantiomer,100.0,1
CHEBI_43029,CHEBI_15375,CHEBI_15375_CHEBI_43029,enantiomer,enantiomer,100.0,1
CHEBI_157630,CHEBI_157629,CHEBI_157629_CHEBI_157630,enantiomer,enantiomer,100.0,1
CHEBI_62413,CHEBI_141212,CHEBI_141212_CHEBI_62413,enantiomer,enantiomer,100.0,1
CHEBI_153460,CHEBI_148580,CHEBI_148580_CHEBI_153460,enantiomer,enantiomer,100.0,1
CHEBI_64310,CHEBI_77555,CHEBI_64310_CHEBI_77555,enantiomer,enantiomer,100.0,1
CHEBI_74611,CHEBI_83222,CHEBI_74611_CHEBI_83222,enantiomer,enantiomer,100.0,1
CHEBI_131975,CHEBI_131974,CHEBI_131974_CHEBI_131975,enantiomer,enantiomer,100.0,1
CHEBI_134081,CHEBI_134082,CHEBI_134081_CHEBI_134082,enantiomer,enantiomer,100.0,1
CHEBI_137360,CHEBI_137361,CHEBI_137360_CHEBI_137361,enantiomer,enantiomer,100.0,1
CHEBI_37655,CHEBI_49058,CHEBI_37655_CHEBI_49058,enantiomer,enantiomer,100.0,1
CHEBI_38652,CHEBI_38651,CHEBI_38651_CHEBI_38652,enantiomer,enantiomer,100.0,1
CHEBI_132274,CHEBI_132275,CHEBI_132274_CHEBI_132275,enantiomer,enantiomer,100.0,1
CHEBI_46750,CHEBI_92,CHEBI_46750_CHEBI_92,enantiomer,enantiomer,100.0,1
CHEBI_50618,CHEBI_50617,CHEBI_50617_CHEBI_50618,enantiomer,enantiomer,100.0,1
CHEBI_34071,CHEBI_75571,CHEBI_34071_CHEBI_75571,enantiomer,enantiomer,100.0,1
CHEBI_55408,CHEBI_55407,CHEBI_55407_CHEBI_55408,enantiomer,enantiomer,100.0,1
CHEBI_132223,CHEBI_132225,CHEBI_132223_CHEBI_132225,enantiomer,enantiomer,100.0,1
CHEBI_59262,CHEBI_59263,CHEBI_59262_CHEBI_59263,enantiomer,enantiomer,100.0,1
CHEBI_60920,CHEBI_60922,CHEBI_60920_CHEBI_60922,enantiomer,enantiomer,100.0,1
CHEBI_36941,CHEBI_18450,CHEBI_18450_CHEBI_36941,enantiomer,enantiomer,100.0,1
CHEBI_80751,CHEBI_183228,CHEBI_183228_CHEBI_80751,enantiomer,enantiomer,100.0,1
CHEBI_34001,CHEBI_33998,CHEBI_33998_CHEBI_34001,enantiomer,enantiomer,100.0,1
CHEBI_195478,CHEBI_78502,CHEBI_195478_CHEBI_78502,enantiomer,enantiomer,100.0,1
CHEBI_131510,CHEBI_131511,CHEBI_131510_CHEBI_131511,enantiomer,enantiomer,100.0,1
CHEBI_59747,CHEBI_59746,CHEBI_59746_CHEBI_59747,enantiomer,enantiomer,100.0,1
CHEBI_78035,CHEBI_78034,CHEBI_78034_CHEBI_78035,enantiomer,enantiomer,100.0,1
CHEBI_44962,CHEBI_439819,CHEBI_439819_CHEBI_44962,enantiomer,enantiomer,100.0,1
CHEBI_32773,CHEBI_32760,CHEBI_32760_CHEBI_32773,enantiomer,enantiomer,100.0,1
CHEBI_49243,CHEBI_49244,CHEBI_49243_CHEBI_49244,enantiomer,enantiomer,100.0,1
CHEBI_50282,CHEBI_50283,CHEBI_50282_CHEBI_50283,enantiomer,enantiomer,100.0,1
CHEBI_83911,CHEBI_83906,CHEBI_83906_CHEBI_83911,enantiomer,enantiomer,100.0,1
CHEBI_152825,CHEBI_152854,CHEBI_152825_CHEBI_152854,enantiomer,enantiomer,100.0,1
CHEBI_88324,CHEBI_88325,CHEBI_88324_CHEBI_88325,enantiomer,enantiomer,100.0,1
CHEBI_32638,CHEBI_32632,CHEBI_32632_CHEBI_32638,enantiomer,enantiomer,100.0,1
CHEBI_91058,CHEBI_91059,CHEBI_91058_CHEBI_91059,enantiomer,enantiomer,100.0,1
CHEBI_51684,CHEBI_5601,CHEBI_51684_CHEBI_5601,enantiomer,enantiomer,100.0,1
CHEBI_77736,CHEBI_77734,CHEBI_77734_CHEBI_77736,enantiomer,enantiomer,100.0,1
CHEBI_77839,CHEBI_77841,CHEBI_77839_CHEBI_77841,enantiomer,enantiomer,100.0,1
CHEBI_158,CHEBI_152,CHEBI_152_CHEBI_158,enantiomer,enantiomer,100.0,1
CHEBI_36443,CHEBI_36444,CHEBI_36443_CHEBI_36444,enantiomer,enantiomer,100.0,1
CHEBI_59823,CHEBI_59821,CHEBI_59821_CHEBI_59823,enantiomer,enantiomer,100.0,1
CHEBI_137458,CHEBI_137459,CHEBI_137458_CHEBI_137459,enantiomer,enantiomer,100.0,1
CHEBI_78323,CHEBI_78322,CHEBI_78322_CHEBI_78323,enantiomer,enantiomer,100.0,1
CHEBI_16585,CHEBI_32969,CHEBI_16585_CHEBI_32969,enantiomer,enantiomer,60.0,1
CHEBI_39464,CHEBI_8207,CHEBI_39464_CHEBI_8207,enantiomer,enantiomer,100.0,1
CHEBI_38300,CHEBI_27706,CHEBI_27706_CHEBI_38300,enantiomer,enantiomer,100.0,1
CHEBI_136718,CHEBI_136690,CHEBI_136690_CHEBI_136718,enantiomer,enantiomer,100.0,1
CHEBI_16501,CHEBI_16157,CHEBI_16157_CHEBI_16501,enantiomer,enantiomer,100.0,1
CHEBI_27442,CHEBI_42589,CHEBI_27442_CHEBI_42589,enantiomer,enantiomer,100.0,1
CHEBI_131514,CHEBI_131516,CHEBI_131514_CHEBI_131516,enantiomer,enantiomer,100.0,1
CHEBI_150666,CHEBI_152069,CHEBI_150666_CHEBI_152069,enantiomer,enantiomer,100.0,1
CHEBI_10359,CHEBI_61746,CHEBI_10359_CHEBI_61746,enantiomer,enantiomer,100.0,1
CHEBI_133311,CHEBI_133313,CHEBI_133311_CHEBI_133313,enantiomer,enantiomer,100.0,1
CHEBI_136697,CHEBI_136696,CHEBI_136696_CHEBI_136697,enantiomer,enantiomer,100.0,1
CHEBI_17210,CHEBI_27996,CHEBI_17210_CHEBI_27996,enantiomer,enantiomer,100.0,1
CHEBI_17159,CHEBI_50447,CHEBI_17159_CHEBI_50447,enantiomer,enantiomer,100.0,1
CHEBI_76141,CHEBI_76147,CHEBI_76141_CHEBI_76147,enantiomer,enantiomer,100.0,1
CHEBI_4886,CHEBI_68663,CHEBI_4886_CHEBI_68663,enantiomer,enantiomer,100.0,1
CHEBI_211,CHEBI_29001,CHEBI_211_CHEBI_29001,enantiomer,enantiomer,100.0,1
CHEBI_15558,CHEBI_63989,CHEBI_15558_CHEBI_63989,enantiomer,enantiomer,100.0,1
CHEBI_79008,CHEBI_59806,CHEBI_59806_CHEBI_79008,enantiomer,enantiomer,100.0,1
CHEBI_40886,CHEBI_46996,CHEBI_40886_CHEBI_46996,enantiomer,enantiomer,100.0,1
CHEBI_16154,CHEBI_87753,CHEBI_16154_CHEBI_87753,enantiomer,enantiomer,100.0,1
CHEBI_26797,CHEBI_51008,CHEBI_26797_CHEBI_51008,enantiomer,enantiomer,100.0,1
CHEBI_34498,CHEBI_63331,CHEBI_34498_CHEBI_63331,enantiomer,enantiomer,100.0,1
CHEBI_29988,CHEBI_29989,CHEBI_29988_CHEBI_29989,enantiomer,enantiomer,100.0,1
CHEBI_37467,CHEBI_37468,CHEBI_37467_CHEBI_37468,enantiomer,enantiomer,100.0,1
CHEBI_27975,CHEBI_17378,CHEBI_17378_CHEBI_27975,enantiomer,enantiomer,100.0,1
CHEBI_139541,CHEBI_139583,CHEBI_139541_CHEBI_139583,enantiomer,enantiomer,100.0,1
CHEBI_29994,CHEBI_29993,CHEBI_29993_CHEBI_29994,enantiomer,enantiomer,100.0,1
CHEBI_83136,CHEBI_83135,CHEBI_83135_CHEBI_83136,enantiomer,enantiomer,100.0,1
CHEBI_53130,CHEBI_53131,CHEBI_53130_CHEBI_53131,enantiomer,enantiomer,100.0,1
CHEBI_48307,CHEBI_17702,CHEBI_17702_CHEBI_48307,enantiomer,enantiomer,100.0,1
CHEBI_42548,CHEBI_42564,CHEBI_42548_CHEBI_42564,enantiomer,enantiomer,100.0,1
CHEBI_36215,CHEBI_36216,CHEBI_36215_CHEBI_36216,enantiomer,enantiomer,100.0,1
CHEBI_192262,CHEBI_192261,CHEBI_192261_CHEBI_192262,enantiomer,enantiomer,100.0,1
CHEBI_75472,CHEBI_75573,CHEBI_75472_CHEBI_75573,enantiomer,enantiomer,100.0,1
CHEBI_64119,CHEBI_64122,CHEBI_64119_CHEBI_64122,enantiomer,enantiomer,100.0,1
CHEBI_37023,CHEBI_37025,CHEBI_37023_CHEBI_37025,enantiomer,enantiomer,100.0,1
CHEBI_48677,CHEBI_10295,CHEBI_10295_CHEBI_48677,enantiomer,enantiomer,100.0,1
CHEBI_17290,CHEBI_17066,CHEBI_17066_CHEBI_17290,enantiomer,enantiomer,100.0,1
CHEBI_48678,CHEBI_48645,CHEBI_48645_CHEBI_48678,enantiomer,enantiomer,100.0,1
CHEBI_191215,CHEBI_191216,CHEBI_191215_CHEBI_191216,enantiomer,enantiomer,100.0,1
CHEBI_48950,CHEBI_144635,CHEBI_144635_CHEBI_48950,enantiomer,enantiomer,100.0,1
CHEBI_27736,CHEBI_28456,CHEBI_27736_CHEBI_28456,enantiomer,enantiomer,100.0,1
CHEBI_143263,CHEBI_143262,CHEBI_143262_CHEBI_143263,enantiomer,enantiomer,100.0,1
CHEBI_83124,CHEBI_83119,CHEBI_83119_CHEBI_83124,enantiomer,enantiomer,100.0,1
CHEBI_32704,CHEBI_32717,CHEBI_32704_CHEBI_32717,enantiomer,enantiomer,100.0,1
CHEBI_145806,CHEBI_10782,CHEBI_10782_CHEBI_145806,enantiomer,enantiomer,100.0,1
CHEBI_37101,CHEBI_37103,CHEBI_37101_CHEBI_37103,enantiomer,enantiomer,100.0,1
CHEBI_75733,CHEBI_75734,CHEBI_75733_CHEBI_75734,enantiomer,enantiomer,100.0,1
CHEBI_37374,CHEBI_42539,CHEBI_37374_CHEBI_42539,enantiomer,enantiomer,100.0,1
CHEBI_38874,CHEBI_38875,CHEBI_38874_CHEBI_38875,enantiomer,enantiomer,100.0,1
CHEBI_37100,CHEBI_37099,CHEBI_37099_CHEBI_37100,enantiomer,enantiomer,100.0,1
CHEBI_228262,CHEBI_209277,CHEBI_209277_CHEBI_228262,enantiomer,enantiomer,100.0,1
CHEBI_83843,CHEBI_83844,CHEBI_83843_CHEBI_83844,enantiomer,enantiomer,100.0,1
CHEBI_36496,CHEBI_36492,CHEBI_36492_CHEBI_36496,enantiomer,enantiomer,100.0,1
CHEBI_48704,CHEBI_48702,CHEBI_48702_CHEBI_48704,enantiomer,enantiomer,100.0,1
CHEBI_15399,CHEBI_15400,CHEBI_15399_CHEBI_15400,enantiomer,enantiomer,100.0,1
